Data supplied by netcen on 2/7/2017
All Data GMT hour ending
Status: R =Ratified P=Provisional
,,Southampton Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,Sulphur dioxide,status,unit
19-02-2017,10:45:00,0.99784,R,ugm-3
19-02-2017,11:00:00,0.79827,R,ugm-3
19-02-2017,11:15:00,2.39481,R,ugm-3
19-02-2017,11:30:00,2.59438,R,ugm-3
19-02-2017,11:45:00,1.79611,R,ugm-3
19-02-2017,12:00:00,1.39697,R,ugm-3
19-02-2017,12:15:00,1.39697,R,ugm-3
19-02-2017,12:30:00,1.19741,R,ugm-3
19-02-2017,12:45:00,1.59654,R,ugm-3
19-02-2017,13:00:00,1.79611,R,ugm-3
19-02-2017,13:15:00,0.79827,R,ugm-3
19-02-2017,13:30:00,0.79827,R,ugm-3
19-02-2017,13:45:00,0.99784,R,ugm-3
19-02-2017,14:00:00,0.99784,R,ugm-3
19-02-2017,14:15:00,0.99784,R,ugm-3
19-02-2017,14:30:00,0.99784,R,ugm-3
19-02-2017,14:45:00,0.59870,R,ugm-3
19-02-2017,15:00:00,2.19524,R,ugm-3
19-02-2017,15:15:00,1.59654,R,ugm-3
19-02-2017,15:30:00,1.19741,R,ugm-3
19-02-2017,15:45:00,1.79611,R,ugm-3
19-02-2017,16:00:00,1.39697,R,ugm-3
19-02-2017,16:15:00,1.19741,R,ugm-3
19-02-2017,16:30:00,1.59654,R,ugm-3
19-02-2017,16:45:00,0.79827,R,ugm-3
19-02-2017,17:00:00,1.19741,R,ugm-3
19-02-2017,17:15:00,0.99784,R,ugm-3
19-02-2017,17:30:00,1.19741,R,ugm-3
19-02-2017,17:45:00,1.19741,R,ugm-3
19-02-2017,18:00:00,0.79827,R,ugm-3
19-02-2017,18:15:00,0.79827,R,ugm-3
19-02-2017,18:30:00,0.99784,R,ugm-3
19-02-2017,18:45:00,1.19741,R,ugm-3
19-02-2017,19:00:00,0.79827,R,ugm-3
19-02-2017,19:15:00,1.19741,R,ugm-3
19-02-2017,19:30:00,1.19741,R,ugm-3
19-02-2017,19:45:00,0.79827,R,ugm-3
19-02-2017,20:00:00,0.79827,R,ugm-3
19-02-2017,20:15:00,0.79827,R,ugm-3
19-02-2017,20:30:00,0.99784,R,ugm-3
19-02-2017,20:45:00,1.59654,R,ugm-3
19-02-2017,21:00:00,1.19741,R,ugm-3
19-02-2017,21:15:00,1.39697,R,ugm-3
19-02-2017,21:30:00,0.99784,R,ugm-3
19-02-2017,21:45:00,0.79827,R,ugm-3
19-02-2017,22:00:00,0.59870,R,ugm-3
19-02-2017,22:15:00,0.59870,R,ugm-3
19-02-2017,22:30:00,0.59870,R,ugm-3
19-02-2017,22:45:00,0.79827,R,ugm-3
19-02-2017,23:00:00,1.19741,R,ugm-3
19-02-2017,23:15:00,0.99784,R,ugm-3
19-02-2017,23:30:00,0.79827,R,ugm-3
19-02-2017,23:45:00,0.79827,R,ugm-3
19-02-2017,24:00:00,0.99784,R,ugm-3
20-02-2017,00:15:00,0.99784,R,ugm-3
20-02-2017,00:30:00,0.79827,R,ugm-3
20-02-2017,00:45:00,0.59870,R,ugm-3
20-02-2017,01:00:00,0.59870,R,ugm-3
20-02-2017,01:15:00,,,
20-02-2017,01:30:00,0.59870,R,ugm-3
20-02-2017,01:45:00,0.59870,R,ugm-3
20-02-2017,02:00:00,0.39914,R,ugm-3
20-02-2017,02:15:00,0.59870,R,ugm-3
20-02-2017,02:30:00,0.59870,R,ugm-3
20-02-2017,02:45:00,0.59870,R,ugm-3
20-02-2017,03:00:00,0.19957,R,ugm-3
20-02-2017,03:15:00,0.39914,R,ugm-3
20-02-2017,03:30:00,0.19957,R,ugm-3
20-02-2017,03:45:00,0.19957,R,ugm-3
20-02-2017,04:00:00,0.19957,R,ugm-3
20-02-2017,04:15:00,0.19957,R,ugm-3
20-02-2017,04:30:00,0.00000,R,ugm-3
20-02-2017,04:45:00,0.39914,R,ugm-3
20-02-2017,05:00:00,0.79827,R,ugm-3
20-02-2017,05:15:00,0.39914,R,ugm-3
20-02-2017,05:30:00,0.99784,R,ugm-3
20-02-2017,05:45:00,0.79827,R,ugm-3
20-02-2017,06:00:00,0.99784,R,ugm-3
20-02-2017,06:15:00,0.99784,R,ugm-3
20-02-2017,06:30:00,1.19741,R,ugm-3
20-02-2017,06:45:00,0.99784,R,ugm-3
20-02-2017,07:00:00,1.39697,R,ugm-3
20-02-2017,07:15:00,1.19741,R,ugm-3
20-02-2017,07:30:00,1.19741,R,ugm-3
20-02-2017,07:45:00,1.39697,R,ugm-3
20-02-2017,08:00:00,1.39697,R,ugm-3
20-02-2017,08:15:00,0.99784,R,ugm-3
20-02-2017,08:30:00,0.79827,R,ugm-3
20-02-2017,08:45:00,1.39697,R,ugm-3
20-02-2017,09:00:00,1.99568,R,ugm-3
20-02-2017,09:15:00,1.59654,R,ugm-3
20-02-2017,09:30:00,1.79611,R,ugm-3
20-02-2017,09:45:00,0.99784,R,ugm-3
20-02-2017,10:00:00,0.79827,R,ugm-3
20-02-2017,10:15:00,1.39697,R,ugm-3
20-02-2017,10:30:00,1.59654,R,ugm-3
20-02-2017,10:45:00,1.39697,R,ugm-3
20-02-2017,11:00:00,1.59654,R,ugm-3
20-02-2017,11:15:00,1.79611,R,ugm-3
20-02-2017,11:30:00,1.59654,R,ugm-3
20-02-2017,11:45:00,0.99784,R,ugm-3
20-02-2017,12:00:00,1.39697,R,ugm-3
20-02-2017,12:15:00,1.19741,R,ugm-3
20-02-2017,12:30:00,0.99784,R,ugm-3
20-02-2017,12:45:00,0.99784,R,ugm-3
20-02-2017,13:00:00,0.99784,R,ugm-3
20-02-2017,13:15:00,1.19741,R,ugm-3
20-02-2017,13:30:00,0.59870,R,ugm-3
20-02-2017,13:45:00,0.79827,R,ugm-3
20-02-2017,14:00:00,0.59870,R,ugm-3
20-02-2017,14:15:00,1.79611,R,ugm-3
20-02-2017,14:30:00,1.59654,R,ugm-3
20-02-2017,14:45:00,0.99784,R,ugm-3
20-02-2017,15:00:00,1.79611,R,ugm-3
20-02-2017,15:15:00,1.79611,R,ugm-3
20-02-2017,15:30:00,0.99784,R,ugm-3
20-02-2017,15:45:00,0.99784,R,ugm-3
20-02-2017,16:00:00,0.79827,R,ugm-3
20-02-2017,16:15:00,1.19741,R,ugm-3
20-02-2017,16:30:00,1.39697,R,ugm-3
20-02-2017,16:45:00,0.99784,R,ugm-3
20-02-2017,17:00:00,0.99784,R,ugm-3
20-02-2017,17:15:00,0.99784,R,ugm-3
20-02-2017,17:30:00,1.19741,R,ugm-3
20-02-2017,17:45:00,1.19741,R,ugm-3
20-02-2017,18:00:00,1.99568,R,ugm-3
20-02-2017,18:15:00,1.39697,R,ugm-3
20-02-2017,18:30:00,1.39697,R,ugm-3
20-02-2017,18:45:00,1.79611,R,ugm-3
20-02-2017,19:00:00,1.59654,R,ugm-3
20-02-2017,19:15:00,1.19741,R,ugm-3
20-02-2017,19:30:00,1.19741,R,ugm-3
20-02-2017,19:45:00,1.19741,R,ugm-3
20-02-2017,20:00:00,0.99784,R,ugm-3
20-02-2017,20:15:00,0.79827,R,ugm-3
20-02-2017,20:30:00,0.79827,R,ugm-3
20-02-2017,20:45:00,0.79827,R,ugm-3
20-02-2017,21:00:00,0.79827,R,ugm-3
20-02-2017,21:15:00,0.79827,R,ugm-3
20-02-2017,21:30:00,0.39914,R,ugm-3
20-02-2017,21:45:00,0.59870,R,ugm-3
20-02-2017,22:00:00,0.79827,R,ugm-3
20-02-2017,22:15:00,1.19741,R,ugm-3
20-02-2017,22:30:00,1.39697,R,ugm-3
20-02-2017,22:45:00,0.79827,R,ugm-3
20-02-2017,23:00:00,0.79827,R,ugm-3
20-02-2017,23:15:00,0.79827,R,ugm-3
20-02-2017,23:30:00,0.79827,R,ugm-3
20-02-2017,23:45:00,0.59870,R,ugm-3
20-02-2017,24:00:00,1.99568,R,ugm-3
21-02-2017,00:15:00,0.19957,R,ugm-3
21-02-2017,00:30:00,0.39914,R,ugm-3
21-02-2017,00:45:00,0.39914,R,ugm-3
21-02-2017,01:00:00,,,
21-02-2017,01:15:00,,,
21-02-2017,01:30:00,0.79827,R,ugm-3
21-02-2017,01:45:00,1.19741,R,ugm-3
21-02-2017,02:00:00,0.99784,R,ugm-3
21-02-2017,02:15:00,0.59870,R,ugm-3
21-02-2017,02:30:00,0.79827,R,ugm-3
21-02-2017,02:45:00,0.39914,R,ugm-3
21-02-2017,03:00:00,0.00000,R,ugm-3
21-02-2017,03:15:00,0.19957,R,ugm-3
21-02-2017,03:30:00,0.39914,R,ugm-3
21-02-2017,03:45:00,0.39914,R,ugm-3
21-02-2017,04:00:00,0.59870,R,ugm-3
21-02-2017,04:15:00,0.39914,R,ugm-3
21-02-2017,04:30:00,0.00000,R,ugm-3
21-02-2017,04:45:00,0.19957,R,ugm-3
21-02-2017,05:00:00,0.59870,R,ugm-3
21-02-2017,05:15:00,0.59870,R,ugm-3
21-02-2017,05:30:00,0.99784,R,ugm-3
21-02-2017,05:45:00,0.79827,R,ugm-3
21-02-2017,06:00:00,0.99784,R,ugm-3
21-02-2017,06:15:00,0.79827,R,ugm-3
21-02-2017,06:30:00,0.99784,R,ugm-3
21-02-2017,06:45:00,1.19741,R,ugm-3
21-02-2017,07:00:00,1.59654,R,ugm-3
21-02-2017,07:15:00,1.79611,R,ugm-3
21-02-2017,07:30:00,1.59654,R,ugm-3
21-02-2017,07:45:00,1.19741,R,ugm-3
21-02-2017,08:00:00,0.79827,R,ugm-3
21-02-2017,08:15:00,0.99784,R,ugm-3
21-02-2017,08:30:00,1.59654,R,ugm-3
21-02-2017,08:45:00,1.59654,R,ugm-3
21-02-2017,09:00:00,0.99784,R,ugm-3
21-02-2017,09:15:00,0.99784,R,ugm-3
21-02-2017,09:30:00,0.59870,R,ugm-3
21-02-2017,09:45:00,0.99784,R,ugm-3
21-02-2017,10:00:00,0.79827,R,ugm-3
21-02-2017,10:15:00,0.79827,R,ugm-3
21-02-2017,10:30:00,0.59870,R,ugm-3
21-02-2017,10:45:00,0.59870,R,ugm-3
21-02-2017,11:00:00,1.19741,R,ugm-3
21-02-2017,11:15:00,0.00000,R,ugm-3
21-02-2017,11:30:00,0.19957,R,ugm-3
21-02-2017,11:45:00,0.19957,R,ugm-3
21-02-2017,12:00:00,0.59870,R,ugm-3
21-02-2017,12:15:00,0.79827,R,ugm-3
21-02-2017,12:30:00,0.99784,R,ugm-3
21-02-2017,12:45:00,0.59870,R,ugm-3
21-02-2017,13:00:00,1.19741,R,ugm-3
21-02-2017,13:15:00,0.99784,R,ugm-3
21-02-2017,13:30:00,1.19741,R,ugm-3
21-02-2017,13:45:00,1.39697,R,ugm-3
21-02-2017,14:00:00,0.99784,R,ugm-3
21-02-2017,14:15:00,1.79611,R,ugm-3
21-02-2017,14:30:00,1.39697,R,ugm-3
21-02-2017,14:45:00,2.59438,R,ugm-3
21-02-2017,15:00:00,2.39481,R,ugm-3
21-02-2017,15:15:00,1.79611,R,ugm-3
21-02-2017,15:30:00,2.59438,R,ugm-3
21-02-2017,15:45:00,2.59438,R,ugm-3
21-02-2017,16:00:00,2.59438,R,ugm-3
21-02-2017,16:15:00,2.99351,R,ugm-3
21-02-2017,16:30:00,3.39265,R,ugm-3
21-02-2017,16:45:00,3.59222,R,ugm-3
21-02-2017,17:00:00,3.79178,R,ugm-3
21-02-2017,17:15:00,5.78746,R,ugm-3
21-02-2017,17:30:00,5.38832,R,ugm-3
21-02-2017,17:45:00,3.59222,R,ugm-3
21-02-2017,18:00:00,4.39049,R,ugm-3
21-02-2017,18:15:00,2.99351,R,ugm-3
21-02-2017,18:30:00,2.19524,R,ugm-3
21-02-2017,18:45:00,1.59654,R,ugm-3
21-02-2017,19:00:00,2.39481,R,ugm-3
21-02-2017,19:15:00,2.79395,R,ugm-3
21-02-2017,19:30:00,2.79395,R,ugm-3
21-02-2017,19:45:00,1.99568,R,ugm-3
21-02-2017,20:00:00,2.79395,R,ugm-3
21-02-2017,20:15:00,2.59438,R,ugm-3
21-02-2017,20:30:00,2.19524,R,ugm-3
21-02-2017,20:45:00,1.59654,R,ugm-3
21-02-2017,21:00:00,0.99784,R,ugm-3
21-02-2017,21:15:00,1.39697,R,ugm-3
21-02-2017,21:30:00,0.99784,R,ugm-3
21-02-2017,21:45:00,0.99784,R,ugm-3
21-02-2017,22:00:00,1.39697,R,ugm-3
21-02-2017,22:15:00,1.19741,R,ugm-3
21-02-2017,22:30:00,1.19741,R,ugm-3
21-02-2017,22:45:00,1.19741,R,ugm-3
21-02-2017,23:00:00,1.19741,R,ugm-3
21-02-2017,23:15:00,1.39697,R,ugm-3
21-02-2017,23:30:00,1.39697,R,ugm-3
21-02-2017,23:45:00,1.99568,R,ugm-3
21-02-2017,24:00:00,1.39697,R,ugm-3
22-02-2017,00:15:00,0.39914,R,ugm-3
22-02-2017,00:30:00,0.39914,R,ugm-3
22-02-2017,00:45:00,0.39914,R,ugm-3
22-02-2017,01:00:00,0.39914,R,ugm-3
22-02-2017,01:15:00,,,
22-02-2017,01:30:00,0.59870,R,ugm-3
22-02-2017,01:45:00,0.39914,R,ugm-3
22-02-2017,02:00:00,0.59870,R,ugm-3
22-02-2017,02:15:00,0.59870,R,ugm-3
22-02-2017,02:30:00,0.79827,R,ugm-3
22-02-2017,02:45:00,0.99784,R,ugm-3
22-02-2017,03:00:00,0.79827,R,ugm-3
22-02-2017,03:15:00,0.59870,R,ugm-3
22-02-2017,03:30:00,0.39914,R,ugm-3
22-02-2017,03:45:00,0.59870,R,ugm-3
22-02-2017,04:00:00,0.99784,R,ugm-3
22-02-2017,04:15:00,0.39914,R,ugm-3
22-02-2017,04:30:00,0.79827,R,ugm-3
22-02-2017,04:45:00,0.59870,R,ugm-3
22-02-2017,05:00:00,0.59870,R,ugm-3
22-02-2017,05:15:00,0.39914,R,ugm-3
22-02-2017,05:30:00,0.19957,R,ugm-3
22-02-2017,05:45:00,1.19741,R,ugm-3
22-02-2017,06:00:00,0.00000,R,ugm-3
22-02-2017,06:15:00,0.39914,R,ugm-3
22-02-2017,06:30:00,0.79827,R,ugm-3
22-02-2017,06:45:00,0.39914,R,ugm-3
22-02-2017,07:00:00,1.39697,R,ugm-3
22-02-2017,07:15:00,0.79827,R,ugm-3
22-02-2017,07:30:00,0.99784,R,ugm-3
22-02-2017,07:45:00,1.39697,R,ugm-3
22-02-2017,08:00:00,1.99568,R,ugm-3
22-02-2017,08:15:00,1.59654,R,ugm-3
22-02-2017,08:30:00,1.79611,R,ugm-3
22-02-2017,08:45:00,1.99568,R,ugm-3
22-02-2017,09:00:00,1.59654,R,ugm-3
22-02-2017,09:15:00,1.19741,R,ugm-3
22-02-2017,09:30:00,0.99784,R,ugm-3
22-02-2017,09:45:00,0.79827,R,ugm-3
22-02-2017,10:00:00,0.99784,R,ugm-3
22-02-2017,10:15:00,1.19741,R,ugm-3
22-02-2017,10:30:00,1.39697,R,ugm-3
22-02-2017,10:45:00,1.19741,R,ugm-3
22-02-2017,11:00:00,0.99784,R,ugm-3
22-02-2017,11:15:00,1.59654,R,ugm-3
22-02-2017,11:30:00,1.19741,R,ugm-3
22-02-2017,11:45:00,0.99784,R,ugm-3
22-02-2017,12:00:00,1.19741,R,ugm-3
22-02-2017,12:15:00,1.19741,R,ugm-3
22-02-2017,12:30:00,1.39697,R,ugm-3
22-02-2017,12:45:00,1.19741,R,ugm-3
22-02-2017,13:00:00,1.39697,R,ugm-3
22-02-2017,13:15:00,1.19741,R,ugm-3
22-02-2017,13:30:00,0.99784,R,ugm-3
22-02-2017,13:45:00,0.79827,R,ugm-3
22-02-2017,14:00:00,0.59870,R,ugm-3
22-02-2017,14:15:00,0.59870,R,ugm-3
22-02-2017,14:30:00,0.59870,R,ugm-3
22-02-2017,14:45:00,0.99784,R,ugm-3
22-02-2017,15:00:00,1.19741,R,ugm-3
22-02-2017,15:15:00,0.79827,R,ugm-3
22-02-2017,15:30:00,1.39697,R,ugm-3
22-02-2017,15:45:00,0.59870,R,ugm-3
22-02-2017,16:00:00,0.99784,R,ugm-3
22-02-2017,16:15:00,0.99784,R,ugm-3
22-02-2017,16:30:00,0.99784,R,ugm-3
22-02-2017,16:45:00,0.59870,R,ugm-3
22-02-2017,17:00:00,0.79827,R,ugm-3
22-02-2017,17:15:00,0.99784,R,ugm-3
22-02-2017,17:30:00,0.99784,R,ugm-3
22-02-2017,17:45:00,0.99784,R,ugm-3
22-02-2017,18:00:00,0.79827,R,ugm-3
22-02-2017,18:15:00,0.79827,R,ugm-3
22-02-2017,18:30:00,0.79827,R,ugm-3
22-02-2017,18:45:00,0.39914,R,ugm-3
22-02-2017,19:00:00,0.59870,R,ugm-3
22-02-2017,19:15:00,0.19957,R,ugm-3
22-02-2017,19:30:00,0.59870,R,ugm-3
22-02-2017,19:45:00,0.39914,R,ugm-3
22-02-2017,20:00:00,0.59870,R,ugm-3
22-02-2017,20:15:00,0.39914,R,ugm-3
22-02-2017,20:30:00,0.59870,R,ugm-3
22-02-2017,20:45:00,0.19957,R,ugm-3
22-02-2017,21:00:00,0.99784,R,ugm-3
22-02-2017,21:15:00,0.79827,R,ugm-3
22-02-2017,21:30:00,0.59870,R,ugm-3
22-02-2017,21:45:00,0.59870,R,ugm-3
22-02-2017,22:00:00,0.79827,R,ugm-3
22-02-2017,22:15:00,0.79827,R,ugm-3
22-02-2017,22:30:00,0.79827,R,ugm-3
22-02-2017,22:45:00,0.79827,R,ugm-3
22-02-2017,23:00:00,0.59870,R,ugm-3
22-02-2017,23:15:00,0.59870,R,ugm-3
22-02-2017,23:30:00,0.59870,R,ugm-3
22-02-2017,23:45:00,0.79827,R,ugm-3
22-02-2017,24:00:00,0.79827,R,ugm-3
23-02-2017,00:15:00,0.98453,R,ugm-3
23-02-2017,00:30:00,0.59072,R,ugm-3
23-02-2017,00:45:00,0.59072,R,ugm-3
23-02-2017,01:00:00,0.00000,R,ugm-3
23-02-2017,01:15:00,,,
23-02-2017,01:30:00,0.98453,R,ugm-3
23-02-2017,01:45:00,0.78763,R,ugm-3
23-02-2017,02:00:00,1.18410,R,ugm-3
23-02-2017,02:15:00,0.98453,R,ugm-3
23-02-2017,02:30:00,0.98453,R,ugm-3
23-02-2017,02:45:00,1.38101,R,ugm-3
23-02-2017,03:00:00,1.18410,R,ugm-3
23-02-2017,03:15:00,1.18410,R,ugm-3
23-02-2017,03:30:00,1.18410,R,ugm-3
23-02-2017,03:45:00,0.98453,R,ugm-3
23-02-2017,04:00:00,0.78763,R,ugm-3
23-02-2017,04:15:00,1.18410,R,ugm-3
23-02-2017,04:30:00,0.98453,R,ugm-3
23-02-2017,04:45:00,0.78763,R,ugm-3
23-02-2017,05:00:00,1.57791,R,ugm-3
23-02-2017,05:15:00,1.57791,R,ugm-3
23-02-2017,05:30:00,1.38101,R,ugm-3
23-02-2017,05:45:00,1.38101,R,ugm-3
23-02-2017,06:00:00,1.57791,R,ugm-3
23-02-2017,06:15:00,1.77482,R,ugm-3
23-02-2017,06:30:00,1.77482,R,ugm-3
23-02-2017,06:45:00,1.97173,R,ugm-3
23-02-2017,07:00:00,1.77482,R,ugm-3
23-02-2017,07:15:00,2.16863,R,ugm-3
23-02-2017,07:30:00,2.16863,R,ugm-3
23-02-2017,07:45:00,1.97173,R,ugm-3
23-02-2017,08:00:00,2.16863,R,ugm-3
23-02-2017,08:15:00,2.75935,R,ugm-3
23-02-2017,08:30:00,2.56245,R,ugm-3
23-02-2017,08:45:00,2.95892,R,ugm-3
23-02-2017,09:00:00,2.75935,R,ugm-3
23-02-2017,09:15:00,2.36554,R,ugm-3
23-02-2017,09:30:00,2.56245,R,ugm-3
23-02-2017,09:45:00,2.16863,R,ugm-3
23-02-2017,10:00:00,2.36554,R,ugm-3
23-02-2017,10:15:00,2.16863,R,ugm-3
23-02-2017,10:30:00,2.16863,R,ugm-3
23-02-2017,10:45:00,2.16863,R,ugm-3
23-02-2017,11:00:00,1.97173,R,ugm-3
23-02-2017,11:15:00,1.77482,R,ugm-3
23-02-2017,11:30:00,,,
23-02-2017,11:45:00,,,
23-02-2017,12:00:00,,,
23-02-2017,12:15:00,,,
23-02-2017,12:30:00,,,
23-02-2017,12:45:00,2.36554,R,ugm-3
23-02-2017,13:00:00,2.36554,R,ugm-3
23-02-2017,13:15:00,2.36554,R,ugm-3
23-02-2017,13:30:00,2.36554,R,ugm-3
23-02-2017,13:45:00,1.97173,R,ugm-3
23-02-2017,14:00:00,1.57791,R,ugm-3
23-02-2017,14:15:00,1.57791,R,ugm-3
23-02-2017,14:30:00,0.98453,R,ugm-3
23-02-2017,14:45:00,1.18410,R,ugm-3
23-02-2017,15:00:00,1.77482,R,ugm-3
23-02-2017,15:15:00,1.57791,R,ugm-3
23-02-2017,15:30:00,1.57791,R,ugm-3
23-02-2017,15:45:00,1.18410,R,ugm-3
23-02-2017,16:00:00,1.57791,R,ugm-3
23-02-2017,16:15:00,1.57791,R,ugm-3
23-02-2017,16:30:00,1.38101,R,ugm-3
23-02-2017,16:45:00,1.57791,R,ugm-3
23-02-2017,17:00:00,1.38101,R,ugm-3
23-02-2017,17:15:00,1.18410,R,ugm-3
23-02-2017,17:30:00,1.18410,R,ugm-3
23-02-2017,17:45:00,1.38101,R,ugm-3
23-02-2017,18:00:00,1.18410,R,ugm-3
23-02-2017,18:15:00,1.38101,R,ugm-3
23-02-2017,18:30:00,1.38101,R,ugm-3
23-02-2017,18:45:00,1.38101,R,ugm-3
23-02-2017,19:00:00,1.57791,R,ugm-3
23-02-2017,19:15:00,1.38101,R,ugm-3
23-02-2017,19:30:00,1.77482,R,ugm-3
23-02-2017,19:45:00,1.77482,R,ugm-3
23-02-2017,20:00:00,1.38101,R,ugm-3
23-02-2017,20:15:00,1.18410,R,ugm-3
23-02-2017,20:30:00,1.18410,R,ugm-3
23-02-2017,20:45:00,1.38101,R,ugm-3
23-02-2017,21:00:00,0.78763,R,ugm-3
23-02-2017,21:15:00,0.78763,R,ugm-3
23-02-2017,21:30:00,0.59072,R,ugm-3
23-02-2017,21:45:00,0.78763,R,ugm-3
23-02-2017,22:00:00,0.19691,R,ugm-3
23-02-2017,22:15:00,0.78763,R,ugm-3
23-02-2017,22:30:00,0.19691,R,ugm-3
23-02-2017,22:45:00,0.39381,R,ugm-3
23-02-2017,23:00:00,0.59072,R,ugm-3
23-02-2017,23:15:00,0.39381,R,ugm-3
23-02-2017,23:30:00,0.78763,R,ugm-3
23-02-2017,23:45:00,0.59072,R,ugm-3
23-02-2017,24:00:00,0.39381,R,ugm-3
24-02-2017,00:15:00,1.18410,R,ugm-3
24-02-2017,00:30:00,1.38101,R,ugm-3
24-02-2017,00:45:00,1.18410,R,ugm-3
24-02-2017,01:00:00,1.18410,R,ugm-3
24-02-2017,01:15:00,,,
24-02-2017,01:30:00,0.98453,R,ugm-3
24-02-2017,01:45:00,1.38101,R,ugm-3
24-02-2017,02:00:00,1.38101,R,ugm-3
24-02-2017,02:15:00,1.38101,R,ugm-3
24-02-2017,02:30:00,1.57791,R,ugm-3
24-02-2017,02:45:00,1.77482,R,ugm-3
24-02-2017,03:00:00,1.57791,R,ugm-3
24-02-2017,03:15:00,1.38101,R,ugm-3
24-02-2017,03:30:00,1.38101,R,ugm-3
24-02-2017,03:45:00,1.38101,R,ugm-3
24-02-2017,04:00:00,1.38101,R,ugm-3
24-02-2017,04:15:00,1.38101,R,ugm-3
24-02-2017,04:30:00,1.38101,R,ugm-3
24-02-2017,04:45:00,1.38101,R,ugm-3
24-02-2017,05:00:00,1.38101,R,ugm-3
24-02-2017,05:15:00,1.57791,R,ugm-3
24-02-2017,05:30:00,1.77482,R,ugm-3
24-02-2017,05:45:00,1.97173,R,ugm-3
24-02-2017,06:00:00,1.38101,R,ugm-3
24-02-2017,06:15:00,1.18410,R,ugm-3
24-02-2017,06:30:00,1.18410,R,ugm-3
24-02-2017,06:45:00,2.36554,R,ugm-3
24-02-2017,07:00:00,4.14036,R,ugm-3
24-02-2017,07:15:00,2.95892,R,ugm-3
24-02-2017,07:30:00,1.38101,R,ugm-3
24-02-2017,07:45:00,1.18410,R,ugm-3
24-02-2017,08:00:00,1.18410,R,ugm-3
24-02-2017,08:15:00,1.18410,R,ugm-3
24-02-2017,08:30:00,1.18410,R,ugm-3
24-02-2017,08:45:00,1.38101,R,ugm-3
24-02-2017,09:00:00,0.98453,R,ugm-3
24-02-2017,09:15:00,1.18410,R,ugm-3
24-02-2017,09:30:00,1.38101,R,ugm-3
24-02-2017,09:45:00,0.98453,R,ugm-3
24-02-2017,10:00:00,0.59072,R,ugm-3
24-02-2017,10:15:00,0.78763,R,ugm-3
24-02-2017,10:30:00,0.78763,R,ugm-3
24-02-2017,10:45:00,0.00000,R,ugm-3
24-02-2017,11:00:00,,,
24-02-2017,11:15:00,,,
24-02-2017,11:30:00,0.19691,R,ugm-3
24-02-2017,11:45:00,0.19691,R,ugm-3
24-02-2017,12:00:00,0.78763,R,ugm-3
24-02-2017,12:15:00,0.78763,R,ugm-3
24-02-2017,12:30:00,0.59072,R,ugm-3
24-02-2017,12:45:00,0.19691,R,ugm-3
24-02-2017,13:00:00,0.00000,R,ugm-3
24-02-2017,13:15:00,0.19691,R,ugm-3
24-02-2017,13:30:00,0.39381,R,ugm-3
24-02-2017,13:45:00,0.59072,R,ugm-3
24-02-2017,14:00:00,0.78763,R,ugm-3
24-02-2017,14:15:00,0.39381,R,ugm-3
24-02-2017,14:30:00,0.59072,R,ugm-3
24-02-2017,14:45:00,0.78763,R,ugm-3
24-02-2017,15:00:00,0.39381,R,ugm-3
24-02-2017,15:15:00,0.39381,R,ugm-3
24-02-2017,15:30:00,0.78763,R,ugm-3
24-02-2017,15:45:00,0.39381,R,ugm-3
24-02-2017,16:00:00,0.19691,R,ugm-3
24-02-2017,16:15:00,0.19691,R,ugm-3
24-02-2017,16:30:00,0.19691,R,ugm-3
24-02-2017,16:45:00,0.39381,R,ugm-3
24-02-2017,17:00:00,0.59072,R,ugm-3
24-02-2017,17:15:00,0.59072,R,ugm-3
24-02-2017,17:30:00,0.59072,R,ugm-3
24-02-2017,17:45:00,0.98453,R,ugm-3
24-02-2017,18:00:00,0.98453,R,ugm-3
24-02-2017,18:15:00,1.57791,R,ugm-3
24-02-2017,18:30:00,2.56245,R,ugm-3
24-02-2017,18:45:00,2.56245,R,ugm-3
24-02-2017,19:00:00,2.36554,R,ugm-3
24-02-2017,19:15:00,2.75935,R,ugm-3
24-02-2017,19:30:00,1.97173,R,ugm-3
24-02-2017,19:45:00,1.77482,R,ugm-3
24-02-2017,20:00:00,1.18410,R,ugm-3
24-02-2017,20:15:00,0.98453,R,ugm-3
24-02-2017,20:30:00,0.98453,R,ugm-3
24-02-2017,20:45:00,0.98453,R,ugm-3
24-02-2017,21:00:00,1.57791,R,ugm-3
24-02-2017,21:15:00,1.38101,R,ugm-3
24-02-2017,21:30:00,1.38101,R,ugm-3
24-02-2017,21:45:00,0.78763,R,ugm-3
24-02-2017,22:00:00,0.78763,R,ugm-3
24-02-2017,22:15:00,0.98453,R,ugm-3
24-02-2017,22:30:00,1.18410,R,ugm-3
24-02-2017,22:45:00,0.98453,R,ugm-3
24-02-2017,23:00:00,1.38101,R,ugm-3
24-02-2017,23:15:00,1.57791,R,ugm-3
24-02-2017,23:30:00,1.57791,R,ugm-3
24-02-2017,23:45:00,1.18410,R,ugm-3
24-02-2017,24:00:00,0.59072,R,ugm-3
25-02-2017,00:15:00,0.59072,R,ugm-3
25-02-2017,00:30:00,0.39381,R,ugm-3
25-02-2017,00:45:00,0.39381,R,ugm-3
25-02-2017,01:00:00,,,
25-02-2017,01:15:00,,,
25-02-2017,01:30:00,0.39381,R,ugm-3
